,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
2895,BYU,2018-05-30,2019-12-08,557,Wednesday,552553,EUR,57296,500000,177266,0.114592,3.093863445964814,0.354532,45-65,M,rvelasquez,sharonmullins@hotmail.com,Brent Moody,M,33
2896,AKX,2018-02-09,2019-12-13,672,Friday,909203,GBP,18278,500000,203791,0.036556,11.14952401794507,0.407582,35-40,M,rvelasquez,sharonmullins@hotmail.com,Brent Moody,M,33
2897,KTR,2018-09-15,2020-02-27,530,Saturday,597083,GBP,27172,499996,306466,0.054344434755478045,11.278742823494774,0.612936903495228,25-30,F,flynnlauren,suarezstacey@yahoo.com,Jeremy Johnson,M,49
2898,KTR,2018-09-06,2019-02-23,170,Thursday,748837,USD,16482,500003,266744,0.0329638022171867,16.18395825749302,0.5334847990912055,35-40,M,flynnlauren,suarezstacey@yahoo.com,Jeremy Johnson,M,49
2899,GRZ,2017-12-21,2018-12-20,364,Thursday,450669,GBP,26425,500001,443083,0.0528498943002114,16.76756859035005,0.8861642276715447,40-45,B,flynnlauren,suarezstacey@yahoo.com,Jeremy Johnson,M,49
2900,AKX,2018-06-14,2018-09-23,101,Thursday,644561,GBP,64375,500000,504569,0.12875,7.83796504854369,1.009138,30-40,M,flynnlauren,suarezstacey@yahoo.com,Jeremy Johnson,M,49
2901,KTR,2017-12-14,2019-06-10,543,Thursday,235008,USD,72767,500001,136841,0.14553370893258213,1.8805365069330877,0.2736814526370947,30-50,B,flynnlauren,suarezstacey@yahoo.com,Jeremy Johnson,M,49
2902,BYU,2019-08-01,2020-06-01,305,Thursday,653724,EUR,73866,500000,24894,0.147732,0.33701567703679636,0.049788,25-40,F,flynnlauren,suarezstacey@yahoo.com,Jeremy Johnson,M,49
2903,GRZ,2019-10-17,2020-03-11,146,Thursday,33571,GBP,76488,500004,31216,0.1529747762017904,0.4081163058257504,0.062431500547995615,40-55,F,marissamiller,steve12@bowers.com,Katherine Butler,F,26
2904,KTR,2018-08-05,2019-11-02,454,Sunday,818453,GBP,22298,500002,558356,0.044595821616713535,25.040631446766525,1.1167075331698673,35-50,M,marissamiller,steve12@bowers.com,Katherine Butler,F,26
2905,KTR,2019-02-06,2019-10-18,254,Wednesday,324890,EUR,21959,500000,51148,0.043918,2.329249965845439,0.102296,35-60,F,marissamiller,steve12@bowers.com,Katherine Butler,F,26
2906,KTR,2018-05-08,2018-10-12,157,Tuesday,784546,EUR,26297,500001,739688,0.05259389481221038,28.128227554473895,1.4793730412539174,40-45,F,marissamiller,steve12@bowers.com,Katherine Butler,F,26
2907,KTR,2018-09-23,2019-02-11,141,Sunday,84334,GBP,35407,499997,76777,0.07081442488654932,2.1684130256728897,0.15355492132952797,40-45,M,marissamiller,steve12@bowers.com,Katherine Butler,F,26
2908,GRZ,2019-08-11,2020-11-12,459,Sunday,52147,USD,77508,499997,5917,0.1550169301015806,0.07634050678639624,0.011834071004426027,30-50,F,marissamiller,steve12@bowers.com,Katherine Butler,F,26
2909,AKX,2018-06-03,2018-06-05,2,Sunday,799552,GBP,26109,500000,473197,0.052218,18.12390363476196,0.946394,35-45,B,kscott,pamelamontgomery@hicks.com,Tracy Munoz,F,76
2910,BYU,2018-01-12,2018-03-13,60,Friday,92947,EUR,51714,500003,80729,0.10342737943572339,1.5610666357272691,0.16145703125781247,40-60,M,kscott,pamelamontgomery@hicks.com,Tracy Munoz,F,76
2911,GRZ,2019-09-08,2019-12-18,101,Sunday,832280,GBP,46821,500001,149757,0.09364181271637456,3.1985006727750367,0.29951340097319806,30-50,M,kscott,pamelamontgomery@hicks.com,Tracy Munoz,F,76
2912,KTR,2019-01-25,2020-02-19,390,Friday,251804,USD,6558,500000,54141,0.013116,8.255718206770357,0.108282,25-45,F,kscott,pamelamontgomery@hicks.com,Tracy Munoz,F,76
2913,AKX,2019-02-22,2019-03-14,20,Friday,706094,USD,25680,500002,410589,0.05135979456082176,15.988668224299065,0.8211747153011388,25-35,B,thomas47,gregory17@gmail.com,Scott Scott,M,33
2914,BYU,2019-08-14,2020-04-30,260,Wednesday,914692,EUR,46521,499998,9937,0.09304237216948867,0.21360245910449044,0.019874079496317986,20-25,F,thomas47,gregory17@gmail.com,Scott Scott,M,33
2915,GRZ,2017-11-22,2017-12-20,28,Wednesday,853846,USD,88423,499998,602439,0.17684670738682956,6.813148162808319,1.2048828195312782,25-40,F,thomas47,gregory17@gmail.com,Scott Scott,M,33
2916,KTR,2018-03-16,2019-05-06,416,Friday,288045,GBP,29587,499998,265624,0.05917423669694679,8.977726704295806,0.5312501250005,25-30,B,thomas47,gregory17@gmail.com,Scott Scott,M,33
2917,BYU,2019-01-10,2020-12-09,699,Thursday,967014,USD,58641,500002,268097,0.11728153087387651,4.571835405262529,0.5361918552325791,25-50,M,thomas47,gregory17@gmail.com,Scott Scott,M,33
2918,BYU,2019-01-29,2020-12-16,687,Tuesday,94182,GBP,58032,499998,67636,0.11606446425785703,1.1654948993658671,0.13527254109016437,35-40,F,thomas47,gregory17@gmail.com,Scott Scott,M,33
2919,KTR,2018-03-04,2019-09-16,561,Sunday,808867,EUR,37547,499999,767627,0.07509415018830037,20.44442964817429,1.535257070514141,40-50,M,anthony96,michaelpeterson@soto.com,Erin Johnson,F,58
2920,KTR,2019-01-10,2020-02-19,405,Thursday,208230,USD,18585,500003,19872,0.03716977698133811,1.0692493946731234,0.039743761537430776,40-50,F,anthony96,michaelpeterson@soto.com,Erin Johnson,F,58
2921,BYU,2018-03-07,2019-06-15,465,Wednesday,744996,EUR,9554,499997,99249,0.01910811464868789,10.388214360477287,0.19849919099514596,35-40,M,qclarke,manuelsaunders@horn.com,Lisa Villa,F,24
2922,GRZ,2018-11-17,2020-05-24,554,Saturday,272676,GBP,9882,499999,173908,0.019764039528079057,17.59846184982797,0.3478166956333913,35-45,M,qclarke,manuelsaunders@horn.com,Lisa Villa,F,24
2923,AKX,2019-04-11,2021-04-02,722,Thursday,636227,GBP,23485,499998,203055,0.046970187880751524,8.646157121566958,0.4061116244464978,25-35,B,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2924,AKX,2019-07-21,2020-08-10,386,Sunday,634380,EUR,4729,499998,429941,0.009458037832151328,90.9158384436456,0.8598854395417581,40-45,M,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2925,KTR,2018-09-14,2018-11-18,65,Friday,860972,GBP,7362,500002,604385,0.014723941104235583,82.09521869057322,1.2087651649393403,25-35,F,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2926,AKX,2019-01-29,2019-05-09,100,Tuesday,6640,EUR,59888,500001,5283,0.11977576044847911,0.08821466737910767,0.010565978868042263,30-40,B,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2927,KTR,2018-07-12,2018-10-06,86,Thursday,476501,USD,7879,500000,80633,0.015758,10.23391293311334,0.161266,25-35,M,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2928,GRZ,2018-03-05,2020-02-14,711,Monday,597408,GBP,46363,500000,44742,0.092726,0.965036775014559,0.089484,20-35,F,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2929,KTR,2019-05-22,2020-03-10,293,Wednesday,731544,GBP,36351,499999,195260,0.0727021454042908,5.371516602019201,0.39052078104156207,20-40,F,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2930,KTR,2017-11-14,2019-05-29,561,Tuesday,898002,GBP,17668,499999,364724,0.03533607067214135,20.64319673986869,0.7294494588989178,20-30,M,spencerwilliam,muellerhannah@flores.com,Heather Alvarez MD,F,30
2931,AKX,2018-08-08,2019-10-24,442,Wednesday,423231,GBP,59115,500001,213955,0.11822976354047292,3.6193013617525165,0.4279091441817116,40-55,B,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2932,KTR,2019-09-03,2021-08-09,706,Tuesday,321974,GBP,5242,500003,304471,0.010483937096377422,58.08298359404807,0.6089383463699218,35-40,B,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2933,AKX,2019-04-29,2020-06-17,415,Monday,679502,EUR,45809,500000,1472,0.091618,0.0321334235630553,0.002944,20-35,F,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2934,GRZ,2019-09-30,2021-07-11,650,Monday,832503,EUR,67589,499998,681785,0.13517854071416285,10.087218334344346,1.3635754543018173,35-45,B,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2935,AKX,2019-05-02,2020-02-18,292,Thursday,256119,EUR,74507,499998,175253,0.14901459605838424,2.3521682526474024,0.3505074020296081,20-35,M,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2936,GRZ,2019-08-22,2021-08-20,729,Thursday,660147,GBP,27849,500001,388808,0.05569788860422279,13.961291249236956,0.7776144447711104,40-65,B,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2937,BYU,2019-09-23,2021-05-31,616,Monday,629034,GBP,14419,499997,108502,0.028838173029038173,7.52493238088633,0.2170053020318122,25-35,B,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2938,KTR,2018-07-04,2020-01-13,558,Wednesday,703636,EUR,54225,500000,67486,0.10845,1.2445550945136008,0.134972,20-35,M,justin14,jamescopeland@miller.info,Jennifer Smith,F,62
2939,KTR,2019-01-09,2020-10-21,651,Wednesday,780462,EUR,45680,500000,720468,0.09136,15.772066549912434,1.440936,25-40,B,william87,pmatthews@yahoo.com,Andrew Welch,M,45
2940,BYU,2019-08-16,2020-04-11,239,Friday,862942,EUR,43900,500001,558627,0.0877998244003512,12.72498861047836,1.117251765496469,40-60,F,william87,pmatthews@yahoo.com,Andrew Welch,M,45
2941,GRZ,2019-06-19,2019-12-07,171,Wednesday,484553,EUR,30821,500000,67611,0.061642,2.19366665585153,0.135222,30-35,M,william87,pmatthews@yahoo.com,Andrew Welch,M,45
2942,AKX,2019-08-21,2021-05-22,640,Wednesday,951207,GBP,69980,499996,707690,0.13996111968895752,10.112746498999714,1.415391323130585,40-60,F,william87,pmatthews@yahoo.com,Andrew Welch,M,45
2943,AKX,2019-05-24,2019-06-15,22,Friday,309381,USD,30393,500000,159335,0.060786,5.242490047050308,0.31867,25-35,F,william87,pmatthews@yahoo.com,Andrew Welch,M,45
2944,BYU,2018-03-16,2019-10-09,572,Friday,248548,EUR,49620,500001,33855,0.09923980152039696,0.682285368802902,0.06770986458027084,30-50,F,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2945,BYU,2018-07-19,2019-08-13,390,Thursday,617274,USD,28419,500001,18781,0.05683788632422735,0.6608606917907034,0.037561924876150246,30-40,B,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2946,BYU,2019-09-10,2021-06-06,635,Tuesday,870927,EUR,30291,500001,229393,0.060581878836242324,7.572975471262091,0.4587850824298351,20-25,F,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2947,KTR,2019-03-31,2019-12-19,263,Sunday,32953,GBP,18552,499997,8432,0.037104222625335755,0.45450625269512723,0.016864101184607107,40-45,B,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2948,AKX,2019-04-26,2021-04-25,730,Friday,572389,GBP,10272,500000,413147,0.020544,40.22069704049844,0.826294,35-40,M,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2949,BYU,2018-01-08,2019-10-24,654,Monday,860461,EUR,40173,500002,233211,0.08034567861728553,5.805167649914122,0.4664201343194627,35-40,B,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2950,AKX,2018-02-05,2019-03-21,409,Monday,624882,EUR,48398,499998,156462,0.09679638718554874,3.232819537997438,0.3129252517010068,40-45,M,hamiltonpaul,charlesdavila@yahoo.com,Seth Ali,M,32
2951,BYU,2019-07-09,2019-09-24,77,Tuesday,884138,USD,17641,499995,200876,0.035282352823528235,11.386882829771555,0.4017560175601756,40-60,B,aenglish,kendramedina@gmail.com,Lindsey Jackson,F,70
2952,KTR,2018-01-24,2018-10-22,271,Wednesday,673514,USD,94070,500001,243848,0.18813962372075255,2.592197299883066,0.4876950246099508,25-40,B,aenglish,kendramedina@gmail.com,Lindsey Jackson,F,70
2953,GRZ,2018-01-13,2019-04-10,452,Saturday,489295,USD,72443,499994,466108,0.14488773865286383,6.43413442292561,0.9322271867262407,25-35,F,aenglish,kendramedina@gmail.com,Lindsey Jackson,F,70
2954,KTR,2019-08-03,2020-10-12,436,Saturday,770782,USD,17793,499999,188893,0.035586071172142346,10.616141179115383,0.37778675557351116,35-55,F,aenglish,kendramedina@gmail.com,Lindsey Jackson,F,70
2955,KTR,2018-04-13,2019-05-10,392,Friday,493824,EUR,49641,500001,47611,0.09928180143639713,0.959106383835942,0.09522180955638089,30-50,F,aenglish,kendramedina@gmail.com,Lindsey Jackson,F,70
2956,GRZ,2018-09-12,2019-08-26,348,Wednesday,463443,USD,65279,500003,215378,0.13055721665670006,3.2993458845876926,0.43075341547950713,20-30,B,aenglish,kendramedina@gmail.com,Lindsey Jackson,F,70
2957,BYU,2017-12-27,2017-12-31,4,Wednesday,888183,EUR,60984,500000,487409,0.121968,7.992407844680572,0.974818,40-65,B,hespinoza,lindsay04@yahoo.com,Ryan Hill,M,25
2958,KTR,2019-08-13,2021-03-08,573,Tuesday,567026,EUR,42444,500001,223031,0.08488783022433954,5.254712091226086,0.44606110787778425,20-40,B,hespinoza,lindsay04@yahoo.com,Ryan Hill,M,25
2959,KTR,2017-11-16,2018-11-28,377,Thursday,240868,GBP,25604,499999,47703,0.05120810241620483,1.8631073269801592,0.09540619081238162,20-40,F,hespinoza,lindsay04@yahoo.com,Ryan Hill,M,25
2960,GRZ,2019-10-02,2020-02-12,133,Wednesday,23642,GBP,56420,500000,18933,0.11284,0.33557249202410494,0.037866,30-40,M,hespinoza,lindsay04@yahoo.com,Ryan Hill,M,25
2961,AKX,2018-12-14,2019-08-26,255,Friday,387359,USD,65903,499996,95549,0.13180705445643565,1.4498429510037478,0.19109952879623038,25-40,B,hespinoza,lindsay04@yahoo.com,Ryan Hill,M,25
2962,GRZ,2017-11-22,2019-05-19,543,Wednesday,102736,EUR,41766,499997,38469,0.08353250119500717,0.9210601925010774,0.07693846163076978,35-40,M,sesparza,rowelinda@hotmail.com,Mary Chapman,F,62
2963,KTR,2018-11-05,2019-09-28,327,Monday,929353,GBP,73014,500000,225503,0.146028,3.0884898786534087,0.451006,25-45,F,sesparza,rowelinda@hotmail.com,Mary Chapman,F,62
2964,KTR,2018-03-27,2018-04-23,27,Tuesday,412884,USD,72972,499998,353497,0.1459445837783351,4.8442827385846625,0.706996827987312,35-45,F,sesparza,rowelinda@hotmail.com,Mary Chapman,F,62
2965,AKX,2018-05-20,2019-09-02,470,Sunday,596486,EUR,69718,500000,408190,0.139436,5.854872486301959,0.81638,20-30,F,sesparza,rowelinda@hotmail.com,Mary Chapman,F,62
2966,AKX,2019-01-21,2020-02-14,389,Monday,514680,EUR,40080,500000,225143,0.08016,5.617340319361277,0.450286,30-45,M,sesparza,rowelinda@hotmail.com,Mary Chapman,F,62
2967,BYU,2018-11-03,2020-04-13,527,Saturday,729261,USD,26661,499999,237528,0.05332210664421329,8.909193203555756,0.4750569501139002,25-40,F,sesparza,rowelinda@hotmail.com,Mary Chapman,F,62
2968,KTR,2019-03-26,2020-01-16,296,Tuesday,240722,EUR,61825,499998,143765,0.12365049460197841,2.325353821269713,0.2875311501246005,20-40,F,victor36,dlloyd@gmail.com,Kendra Cannon MD,F,29
2969,GRZ,2019-03-30,2020-08-20,509,Saturday,595003,GBP,11407,500000,463747,0.022814,40.6545980538266,0.927494,30-45,B,victor36,dlloyd@gmail.com,Kendra Cannon MD,F,29
2970,AKX,2018-01-07,2019-04-01,449,Sunday,513338,GBP,22607,499997,56887,0.045214271285627716,2.5163444950678993,0.11377468264809588,30-50,B,victor36,dlloyd@gmail.com,Kendra Cannon MD,F,29
2971,KTR,2017-11-29,2019-02-08,436,Wednesday,929087,GBP,11224,499999,902385,0.022448044896089793,80.39780826799715,1.804773609547219,45-50,B,victor36,dlloyd@gmail.com,Kendra Cannon MD,F,29
2972,BYU,2019-10-02,2020-05-22,233,Wednesday,92327,GBP,25745,499999,81871,0.05149010298020596,3.180073800738007,0.16374232748465498,30-35,M,victor36,dlloyd@gmail.com,Kendra Cannon MD,F,29
2973,KTR,2018-06-19,2019-02-19,245,Tuesday,785368,EUR,32458,500003,130795,0.06491561050633696,4.0296691108509455,0.2615884304694172,30-35,F,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2974,AKX,2019-11-05,2020-01-01,57,Tuesday,240040,USD,35844,500000,172041,0.071688,4.799715433545363,0.344082,30-50,M,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2975,BYU,2019-02-20,2020-07-07,503,Wednesday,495945,GBP,73324,500001,267952,0.1466477067045866,3.654356008946593,0.5359029281941436,35-45,B,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2976,KTR,2019-05-22,2021-03-04,652,Wednesday,716663,GBP,23608,500001,430743,0.047215905568188866,18.245637072178923,0.8614842770314459,40-60,F,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2977,GRZ,2019-01-06,2020-08-11,583,Sunday,615928,GBP,86017,499998,348958,0.17203468813875256,4.056849227478289,0.6979187916751667,40-60,M,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2978,AKX,2018-08-28,2020-01-24,514,Tuesday,109012,GBP,53597,499998,60911,0.10719442877771511,1.1364628617273356,0.12182248728994916,30-55,B,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2979,GRZ,2019-10-15,2020-11-03,385,Tuesday,176393,EUR,31733,500002,31189,0.06346574613701546,0.9828569627832225,0.062377750488998046,20-30,M,laurenperez,johnsonronald@yahoo.com,Matthew Jones,M,53
2980,AKX,2018-07-26,2020-02-23,577,Thursday,330435,GBP,40570,500000,234942,0.08114,5.791027853093419,0.469884,25-40,M,xrivera,michael69@sanchez-aguilar.com,Kathryn Murillo,F,71
2981,GRZ,2018-02-21,2019-03-12,384,Wednesday,144535,GBP,13905,500001,51925,0.02780994438011124,3.7342682488313557,0.1038497923004154,35-40,M,xrivera,michael69@sanchez-aguilar.com,Kathryn Murillo,F,71
2982,GRZ,2018-12-29,2020-06-03,522,Saturday,468446,EUR,41505,500000,433361,0.08301,10.44117576195639,0.866722,40-45,M,xrivera,michael69@sanchez-aguilar.com,Kathryn Murillo,F,71
2983,GRZ,2018-05-08,2019-10-13,523,Tuesday,778572,USD,30259,499998,456513,0.06051824207296829,15.08685019333091,0.9130296521186084,25-40,M,xrivera,michael69@sanchez-aguilar.com,Kathryn Murillo,F,71
2984,KTR,2018-03-21,2019-02-18,334,Wednesday,148222,USD,32886,500003,41584,0.06577160537036777,1.2644894483974944,0.08316750099499404,35-50,B,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2985,AKX,2018-04-29,2019-12-05,585,Sunday,721892,USD,34121,500001,624966,0.06824186351627297,18.31616892822602,1.2499295001409998,30-35,M,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2986,AKX,2018-01-20,2018-06-29,160,Saturday,91828,USD,63408,500002,70097,0.12681549273802906,1.1054914206409285,0.14019343922624308,20-40,F,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2987,KTR,2019-10-04,2019-12-09,66,Friday,208058,EUR,47912,500002,58715,0.09582361670553317,1.2254758724327934,0.11742953028187887,25-30,B,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2988,AKX,2019-09-11,2020-06-07,270,Wednesday,693675,USD,44520,499997,543974,0.08904053424320546,12.218643306379155,1.0879545277271663,25-40,F,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2989,GRZ,2019-06-18,2019-10-10,114,Tuesday,41197,USD,63168,499998,39034,0.1263365053460214,0.6179394630192503,0.07806831227324909,35-40,F,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2990,KTR,2018-11-06,2018-12-17,41,Tuesday,401927,EUR,24789,499998,83541,0.049578198312793254,3.370083504780346,0.1670826683306733,20-40,F,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2991,GRZ,2019-10-12,2021-01-22,468,Saturday,19435,GBP,26178,500004,1254,0.05235558115535076,0.047902819161127666,0.0025079799361605107,35-50,B,whitney91,christophersherman@gmail.com,David Stevenson,M,36
2992,GRZ,2018-08-25,2019-06-06,285,Saturday,986080,USD,18218,499998,304952,0.03643614574458298,16.7390492919091,0.6099064396257585,20-40,B,morgankenneth,davidblankenship@hotmail.com,Matthew Blake,M,28
2993,GRZ,2018-02-20,2019-11-06,624,Tuesday,119968,EUR,61807,499997,39638,0.12361474168845013,0.6413189444561296,0.07927647565885396,20-35,B,morgankenneth,davidblankenship@hotmail.com,Matthew Blake,M,28
2994,BYU,2019-11-10,2021-02-12,460,Sunday,746169,USD,24300,499999,524008,0.0486000972001944,21.56411522633745,1.048018096036192,20-40,M,morgankenneth,davidblankenship@hotmail.com,Matthew Blake,M,28
2995,BYU,2018-11-30,2019-06-28,210,Friday,546074,EUR,23802,500002,143391,0.04760380958476166,6.024325686917066,0.2867808528765885,25-40,F,morgankenneth,davidblankenship@hotmail.com,Matthew Blake,M,28
2996,KTR,2019-01-14,2020-01-27,378,Monday,281938,USD,65838,500002,159045,0.1316754732981068,2.415702178073453,0.31808872764508944,35-55,B,morgankenneth,davidblankenship@hotmail.com,Matthew Blake,M,28
2997,GRZ,2019-02-17,2020-06-04,473,Sunday,856141,EUR,45040,499999,31022,0.09008018016036032,0.688765541740675,0.06204412408824818,25-30,B,floreslauren,debbie57@gmail.com,Benjamin Anderson,M,38
2998,AKX,2018-08-16,2020-03-30,592,Thursday,973130,EUR,3479,499999,642056,0.0069580139160278325,184.55188272492094,1.2841145682291364,35-40,B,floreslauren,debbie57@gmail.com,Benjamin Anderson,M,38
2999,AKX,2019-03-19,2020-08-05,505,Tuesday,730645,EUR,54240,499997,562712,0.10848065088390531,10.374483775811209,1.1254307525845155,25-30,F,floreslauren,debbie57@gmail.com,Benjamin Anderson,M,38
3000,GRZ,2019-08-04,2021-02-07,553,Sunday,300382,EUR,33291,500001,213617,0.06658186683626632,6.416659157129555,0.42723314553370895,30-40,M,floreslauren,debbie57@gmail.com,Benjamin Anderson,M,38
3001,KTR,2018-10-02,2019-01-06,96,Tuesday,482707,USD,18637,500002,461439,0.03727385090459638,24.759296024038203,0.922874308502766,20-35,M,floreslauren,debbie57@gmail.com,Benjamin Anderson,M,38
3002,AKX,2019-06-01,2021-03-29,667,Saturday,851022,EUR,5273,500000,188284,0.010546,35.70718755926418,0.376568,20-30,B,crystal03,chavezpatrick@hotmail.com,Tammy Peterson,F,51
3003,GRZ,2019-03-22,2020-02-28,343,Friday,357885,GBP,69521,500000,302451,0.139042,4.350498410552207,0.604902,20-30,F,crystal03,chavezpatrick@hotmail.com,Tammy Peterson,F,51
